"symbol","log2FC","pvalue","padj"
"AK3",0.0724289362621322,0.605372454447253,0.79149678954036
"AK4",-0.0307539042830998,0.90539823748911,0.958622138238265
"AK5",0.77678347500947,0.0485399279988934,0.243812840382145
"AK7",0.0323762335573218,0.38159090433558,0.632969171284309
"AK8",0.0155920279215347,0.889353073064282,0.950565309125946
"AKAP1",0.1936937131325,0.31537635744518,0.621685103199085
"AKAP10",0.0836371855531022,0.3545669868143,0.632969171284309
"AKAP11",-0.0309067537006751,0.625377451817606,0.805972865675154
"AKAP12",-0.912177114897288,0.0722553931078055,0.298704809542032
"AKAP13",0.606333029410733,0.00717871816312642,0.100755913802563
"AKAP14",0.0925089415592879,0.268201907132123,0.569954714401934
"AKAP17A",-0.0398916166464778,0.742557263030702,0.876616319386385
"AKAP2",1.11628098955325,0.00110122662609663,0.0440900462855876
"AKAP3",-0.11474765537121,0.341432338873506,0.632969171284309
"AKAP5",-0.0287917978078655,0.502532245521543,0.718420748820485
"AKAP6",0.195014272551888,0.250432296317107,0.548506846233142
"AKAP7",0.643751066451987,2.60364413957654e-05,0.0109998304801153
"AKAP8",0.213300289782414,0.0313234131622624,0.196377012421168
"AKAP8L",-0.141787227064934,0.208059375279917,0.497529949451202
"AKAP9",0.0620101082198614,0.539218282997662,0.746754234785605
"AKD1",-0.37927589784195,0.00496780333083414,0.0861151374619936
"AKIP1",0.109256719521206,0.34328498892309,0.632969171284309
"AKIRIN1",0.307836504393775,0.0646968157818458,0.283784478994388
"AKIRIN2",-0.0209067591622576,0.803862952250905,0.910797000272858
"AKIRIN2-AS1",-0.300801179027992,0.173509381288641,0.466359357697591
"AKNA",-0.586722466952015,0.027764482228726,0.186118814971783
"AKNAD1",0.0996680273370356,0.0524148943698666,0.253201853637581
"AKR1A1",-0.10766056823171,0.367476354954931,0.632969171284309
"AKR1B1",-0.447736903027215,0.2662308530049,0.567752704630443
"AKR1B10",-0.262893001907924,0.0985435834547958,0.348806657654914
"AKR1B15",-0.0193065493338817,0.14585804076601,0.428965672555483
"AKR1C1",0.939491461133654,0.0370625849103495,0.213435927056287
"AKR1C2",0.0864858610104813,0.815673354515061,0.916553684396975
"AKR1C3",-0.788369595145527,0.048874735742275,0.244465006888583
"AKR1C4",0.0950116503577192,0.115969069097858,0.381860875779019
"AKR1D1",0.00747354584058476,0.390435717115545,0.632969171284309
"AKR1E2",0.0418893156670406,0.753738817063663,0.88279154889503
"AKR7A2",0.0923875350181911,0.28318168780383,0.585408590872744
"AKR7A2P1",0.0463181861609053,0.33045342881726,0.632969171284309
"AKR7A3",0.0423110420112828,0.641850879801214,0.815964879620581
"AKR7L",0.0848734382532251,0.0575629920330765,0.267366413509114
"AKT1",0.208476116696039,0.0289962874550453,0.189935838423174
"AKT1S1",-0.0536909181526042,0.475760141193942,0.698199567992272
"AKT2",-0.175155575984206,0.045259911917056,0.236637376431549
"AKT3",0.198937739702182,0.30989019678041,0.614970497725977
"AKTIP",0.157989101346013,0.233252855150088,0.528633934342485
"ALAD",0.0290159695491754,0.825216849758279,0.920465147116018
"ALAS1",-0.252870159649568,0.125477001790183,0.397612299056025
"ALAS2",-0.0131252312668632,0.182765347542714,0.474313985989512
"ALB",-0.014449560537263,0.698821897192893,0.850614101844337
"ALCAM",0.765466067339018,0.0943341115926719,0.3414489037838
"ALDH16A1",0.0680870618256613,0.569580163962411,0.768584492208753
"ALDH18A1",-0.361708310157824,0.0732019549115963,0.300889761368858
"ALDH1A1",-0.455501358428536,0.684731882901916,0.841049134895452
"ALDH1A2",-0.00359209891044387,0.869496505410011,0.941328900124681
"ALDH1A3",-0.973226349182923,0.193144213058807,0.483868913274487
"ALDH1B1",0.901195166141484,0.02086539422749,0.16270325193101
"ALDH1L1",0.139869312731018,0.0790364021529208,0.313852357874921
"ALDH1L2",-0.230003646290893,0.134689618050974,0.412603725914665
"ALDH2",0.347588392429704,0.0328654388636589,0.200158865207254
"ALDH3A1",-0.417694992690274,0.0324073936651578,0.199100063977494
"ALDH3A2",-0.887925093242329,0.00291261377507761,0.0694535604042332
"ALDH3B1",0.413443735024417,0.279731151186151,0.582277463299392
"ALDH3B2",-4.25055800297109e-05,0.995680517336608,0.998167727555216
"ALDH4A1",0.760910455190591,0.000792716305017687,0.0398782055103889
"ALDH5A1",-0.0140179700365892,0.613086340237106,0.79718452670734
"ALDH6A1",0.963375449028218,0.0093779063587689,0.114550743039796
"ALDH7A1",0.16623804367663,0.358390300380803,0.632969171284309
"ALDH8A1",-0.0860097552336543,0.122423640946538,0.392928330000828
"ALDH9A1",0.0242558807502178,0.892065280949449,0.951950640220145
"ALDOA",-0.111476137085642,0.543320118888141,0.749867423511976
"ALDOB",0.0236567370726828,0.468597878216347,0.692737803533887
"ALDOC",-0.28499635073093,0.212918578274594,0.50326680250407
"ALG1",0.0338362437825666,0.559241610828473,0.761138837792601
"ALG10",0.00272019712437266,0.96108923579329,0.984465594511787
"ALG10B",-0.0323976132512813,0.575082400684796,0.772430685522211
"ALG11",0.133041105913675,0.35881250633119,0.632969171284309
"ALG12",-0.115347330790436,0.597184761560201,0.786864005801001
"ALG13",0.0875944988716135,0.373662394143847,0.632969171284309
"ALG14",-0.248938598544536,0.105595669193117,0.362890580919369
"ALG1L",-0.00429091207676907,0.944849847427421,0.976650561220661
"ALG1L2",-0.140384024788026,0.0884746758236056,0.331039054669995
"ALG2",0.334881060307396,0.00265009273217962,0.0668855872171153
"ALG3",0.297785010929643,0.0535415232428865,0.256413494998092
"ALG5",0.309956162905851,0.0240852609704013,0.173810977236829
"ALG6",-0.14741080280221,0.108760759343701,0.368040500972574
"ALG8",0.103599976135417,0.368035893530829,0.632969171284309
"ALG9",0.2318534104311,0.307943230441862,0.61273356613158
"ALK",-0.00793620553091901,0.11557193949492,0.381199095747502
"ALKBH1",0.166679997194727,0.147830993738109,0.43137350334931
"ALKBH2",-0.0623765428114704,0.684243404144329,0.840824489945061
"ALKBH3",0.153571524519269,0.218972825281128,0.511050544795659
"ALKBH4",-0.146993427238948,0.0983674410612777,0.348522009597517
"ALKBH5",-0.0405279429877865,0.641472549927672,0.815542165072248
"ALKBH6",0.136283355850507,0.0231029694521972,0.170327431082701
"ALKBH7",0.128045272407471,0.536931233886788,0.745124364421297
"ALKBH8",0.0227916061173485,0.823348727354538,0.92001835139191
"ALMS1",-0.209659034038813,0.0369944801325436,0.213296576895796
"ALMS1P",-0.0330178081098959,0.0628347885097949,0.279298540951206
"ALOX12",-0.31597956326025,0.00178235551860945,0.0552444930600574
"ALOX12B",-0.00590667440100758,0.507187944937188,0.722631269934701
"ALOX12P2",-0.0117541836360393,0.51971487510539,0.732576475483399
"ALOX15",0.00250671797155851,0.801436964634697,0.909183575466699
"ALOX15B",1.76160000271111,0.00387503041509003,0.0787733693377192
"ALOX15P1",0.00793705099841178,0.391002218955771,0.632969171284309
"ALOX5",0.00807328566440984,0.391002218955771,0.632969171284309
"ALOX5AP",0.755899091781908,0.0360176493908898,0.210629402964225
"ALOXE3",0.0247504547686902,0.30641899805256,0.611271770555862
"ALPK1",-0.288781776662983,0.00991518760187623,0.117219487212302
"ALPK2",0.0438415442383571,0.96139540310936,0.984465594511787
"ALPK3",0.52809216596498,0.0470703307518626,0.240412314879107
"ALPL",0.274046956475186,0.652966985629762,0.823210698748603
"ALPP",0.0131543689490337,0.645586648392167,0.818363506937145
"ALS2",0.128281158140354,0.336635223261449,0.632969171284309
"ALS2CL",-0.214777884889882,0.00716086700021378,0.100701654985742
"ALS2CR11",0.0497192146632753,0.676221894640401,0.836464661730097
"ALS2CR12",0.307830045306987,0.00171045879184877,0.0545830150423465
"ALS2CR8",-0.352583749117329,0.013355723319088,0.132344168496164
"ALX3",-0.0812379641062768,0.274980428335687,0.577040238017032
"ALX4",-0.130277064697884,0.49963951457164,0.715714399144585
"ALYREF",0.059943389820968,0.662631529455182,0.829356932701185
"AMACR",-0.102783810135672,0.401382410930099,0.640370401274457
"AMBP",-0.00816943526225683,0.929779477502411,0.971199817956955
"AMBRA1",-0.0120047892845827,0.841159602189811,0.92828482163298
"AMD1",0.349960676014423,0.00341174191337571,0.074165315821637
"AMDHD1",-0.0854789353096193,0.35851377282087,0.632969171284309
"AMDHD2",-0.645146500227846,0.0140860199730375,0.135292960375372
"AMFR",0.1335309984895,0.331959749419692,0.632969171284309
"AMH",0.15927017406855,0.215230099683748,0.50571657082021
"AMICA1",-0.00934689100162404,0.391002218955771,0.632969171284309
"AMIGO1",-0.125711842179779,0.675479609182795,0.836339508440074
"AMIGO2",0.260677912833,0.30812710938418,0.612848453973202
"AMIGO3",0.066889407332333,0.412618847979024,0.649140669604497
"AMMECR1",0.0511499027691322,0.728570518608499,0.868553260400779
"AMMECR1L",0.322332057792647,0.000554502525891444,0.0352163466933801
"AMN",0.0204619643383854,0.315195449365621,0.62150044267162
"AMN1",-0.41625971582369,0.0105931424883497,0.120626915536714
"AMOT",-1.53096684186074,0.000655735705913236,0.0368392840457678
"AMOTL1",-0.0475651299920195,0.824637696541124,0.92044198915698
"AMOTL2",0.891383251091255,0.000943720378555675,0.0414695759500039
"AMPD2",-0.241897760250574,0.0705236886819201,0.29524634121289
"AMPD3",0.301647080168669,0.304019659343101,0.609104954605549
"AMPH",0.964324523126527,0.000289273782069654,0.0262698443025311
"AMT",-0.0100238193344562,0.947489739618933,0.978037690537756
"AMY1A",0.0183480255896786,0.14712671344638,0.430742409935079
"AMY1B",-2.44321330045076e-06,0.930623169045869,0.971547195103604
"AMY1C",-1.96268168710394e-06,0.336697742633774,0.632969171284309
"AMY2A",0.0700553287559782,0.154882442842014,0.441217442713529
"AMY2B",0.316716319715178,0.347929538587371,0.632969171284309
"AMZ1",-0.0275457681612696,0.444695969414725,0.674383259430805
"AMZ2",-0.0485330159562691,0.700961097025647,0.851404872474777
"AMZ2P1",-0.397305434939837,0.0215537902087531,0.165535674720894
"ANAPC1",0.0591861976080268,0.453488877963008,0.681074409144753
"ANAPC10",0.0790363018028901,0.179391019601016,0.474313985989512
"ANAPC11",0.232514134144683,0.153852833555033,0.439573061938915
"ANAPC13",-0.164905609243077,0.151228345344407,0.435984522092153
"ANAPC16",0.205332354352327,0.0565443356278136,0.265046458897957
"ANAPC2",0.098198052933995,0.581959416245636,0.776899932174657
"ANAPC4",0.021879289327333,0.649568007831507,0.820764446500463
"ANAPC5",0.0575361807672916,0.502162355482387,0.718103253601523
"ANAPC7",-0.0369299791091398,0.7104368403039,0.857394867693349
"ANG",0.940507209783356,0.0010923868639884,0.0440900462855876
"ANGEL1",-0.211278034974126,0.00598475577802995,0.0922345311579968
"ANGEL2",0.0627652808233572,0.300646423407114,0.605122136505839
"ANGPT1",0.537493777434245,0.245496304707178,0.542861783501083
"ANGPT2",-0.0248408442203849,0.486091572980388,0.705821440544391
"ANGPT4",-0.0392730157989177,0.325656976265728,0.631519346584311
"ANGPTL1",1.38049843047949,0.0254383226382774,0.178795067686179
"ANGPTL2",-0.859986012423492,0.000655881047639994,0.0368392840457678
"ANGPTL3",-0.0006937889508692,0.963942719540099,0.985326797800242
"ANGPTL4",0.827613715705328,0.244243873428559,0.541297233003834
"ANGPTL5",0.352909919819654,0.167060762616266,0.457324014285596
"ANGPTL6",0.150312187537152,0.182897486133329,0.474313985989512
"ANGPTL7",2.38399704975787,0.124675471309849,0.396618613428648
"ANK1",-0.107675473425532,0.494279137856357,0.711935201548628
"ANK2",-0.916840850564298,0.00284626440793987,0.0689716321940973
"ANK3",-0.00115231573001699,0.977657149502527,0.990232885188947
"ANKAR",-0.000935780301349887,0.985194466612352,0.993568410623809
"ANKDD1A",-0.0879680901705244,0.676124034745478,0.836396848583298
"ANKFN1",-0.0225459373547075,0.731692722229296,0.870163922208907
"ANKFY1",0.00318216976325658,0.928201718211505,0.970288271907934
"ANKH",0.0235264474358026,0.817425861212795,0.917411561068507
"ANKHD1",0.21066952718046,0.053952359474094,0.257682515119082
"ANKHD1-EIF4EBP3",-0.42445370314328,0.00397587860279877,0.0795403704804708
"ANKIB1",-0.207430998979914,0.107940536244611,0.367164289403575
"ANKK1",-0.030131693278792,0.265443191159943,0.567137084133937
"ANKLE1",0.0610160125555975,0.147895427808515,0.431496733828355
"ANKLE2",0.334228464960349,0.000150304011668564,0.0211310982666084
"ANKMY1",-0.107132124975435,0.303543949930646,0.608619372589977
"ANKMY2",-0.567963650140884,0.000127242890772952,0.0203605065972195
"ANKRA2",-0.124883947568101,0.389763197915521,0.632969171284309
"ANKRD1",0.317587214514638,0.188294328298182,0.478300883886074
"ANKRD10",0.0424341477276871,0.850995359359917,0.932414941297887
"ANKRD11",-0.0353184880237869,0.795903821355622,0.90641765937615
"ANKRD12",0.120689493909264,0.289122210264946,0.59257551511168
"ANKRD13A",0.677631946933912,0.00229731090812451,0.0627931648220699
"ANKRD13B",0.00429582095857928,0.984659264252174,0.993354207036228
"ANKRD13C",0.285597273655104,0.000129564642512214,0.0203605065972195
"ANKRD13D",0.149592367115997,0.162272801757344,0.452178345175048
"ANKRD16",-0.161589109520428,0.0665599434091935,0.288026261459423
"ANKRD17",0.0446670703432872,0.591704732920979,0.783050960785418
"ANKRD18A",0.000551585964189848,0.661999067376556,0.829109355893278
"ANKRD18B",-0.0865941841883458,0.340704667280306,0.632969171284309
"ANKRD19P",0.00474579695194671,0.917699270864051,0.965485847134839
"ANKRD2",0.234798528644327,0.464100530959412,0.689489373750501
"ANKRD20A1",-0.0221165363001931,0.043100278022915,0.231065049130298
"ANKRD20A11P",0.0301764315363307,0.415178986080869,0.650692614152871
"ANKRD20A2",0.00236758098865506,0.659112621334611,0.827053350451286
"ANKRD20A3",0.00152077946033659,0.766424456671509,0.890514777609109
"ANKRD20A4",-0.0122560816932094,0.560188180551897,0.761680340085745
"ANKRD20A5P",-0.0279655429819817,0.0315940091862694,0.196999438060835
"ANKRD20A8P",0.00828570686197813,0.52336931059709,0.735133487745802
"ANKRD20A9P",-0.0174219939981294,0.60143656841766,0.78962248724088
"ANKRD22",0.00150879378982704,0.808118649079091,0.913451859838484
"ANKRD23",-0.00594127927927046,0.940201612553045,0.974805075164112
"ANKRD24",0.000911780958173014,0.992645261448223,0.996814628444044
"ANKRD26",-0.174876775611994,0.19817269986484,0.488680148353419
"ANKRD26P1",-0.0339976826977559,0.789871161784857,0.903422411049186
"ANKRD27",0.328084427881242,0.00591810305694898,0.0918501317461414
"ANKRD28",0.623726658561382,0.00728679093168197,0.101253975013931
"ANKRD29",-0.22462419544393,0.558189603422024,0.760132909600141
"ANKRD30A",-0.00556484378398894,0.543580187831653,0.749914958900671
"ANKRD30B",-0.0648721909801101,0.33363068778672,0.632969171284309
"ANKRD30BP2",-0.0383066083307048,0.0784439466895903,0.312585956677127
"ANKRD31",-0.0348645944284447,0.30638402767012,0.611271770555862
"ANKRD32",0.17059192772606,0.189869829682529,0.480571205578993
"ANKRD33",-0.0140384216738047,0.771092185833737,0.892785554929571
"ANKRD33B",0.0474674710675203,0.711210411709559,0.857932496929189
"ANKRD34A",0.0628750149514321,0.465029687566371,0.689929532648664
"ANKRD34C",-0.00271463421854455,0.391002218955771,0.632969171284309
"ANKRD35",0.167897274229875,0.547722555322179,0.752296004815315
"ANKRD36",-0.433744031585183,0.0237011167902526,0.171940475127026
"ANKRD36B",-0.275925747446224,0.0118846513237126,0.126280105973226
"ANKRD36BP1",0.535814075001415,0.0362745577965039,0.211552836078313
"ANKRD36BP2",-0.0111405705323834,0.378413252010985,0.632969171284309
"ANKRD37",0.296850650832627,0.333289528024007,0.632969171284309
"ANKRD39",0.0246292492157796,0.851733060836504,0.932598064064084
"ANKRD40",0.340053389009502,2.54562668491266e-05,0.0109937131099095
"ANKRD42",-0.141892229016626,0.120156768968145,0.388993278048797
"ANKRD44",-0.0252317083245976,0.905147591224689,0.958619690842223
"ANKRD45",-0.423084790096903,0.0181993015776553,0.153206041635446
"ANKRD46",-0.042540264202328,0.575004652711792,0.772422784323008
"ANKRD49",0.264765300477475,0.0206094721952439,0.161615592446716
"ANKRD5",0.0476283718107133,0.796340306891806,0.90651813051402
"ANKRD50",-0.02143377290782,0.785316848555776,0.90096986108242
"ANKRD52",0.0753232026924655,0.455385592229391,0.682762197144421
"ANKRD53",0.110650837303463,0.370714700952478,0.632969171284309
"ANKRD54",0.0107295448895557,0.931108311713215,0.971656496259175
"ANKRD55",-0.0562192227705032,0.212992752570272,0.503359381488108
"ANKRD6",-0.0796997944987808,0.781910693794067,0.898885088624306
"ANKRD62P1-PARP4P3",0.00856320265410556,0.886381463211982,0.948987937130359
"ANKRD65",0.147241403509577,0.545985471072677,0.751410260382717
"ANKRD7",-0.0269196524930139,0.784948861546194,0.900619682092853
"ANKRD9",-0.0782202653581299,0.553972667730885,0.756670285681896
"ANKS1A",0.125804262343752,0.160213229861288,0.449278048840652
"ANKS1B",0.114302373100609,0.394542411184527,0.635308411546947
"ANKS3",0.0205326330792559,0.743723540746762,0.877247104325842
"ANKS4B",-0.0249314268906077,0.208059297533039,0.497529949451202
"ANKS6",0.0424676660502543,0.644752882681116,0.817827436318589
"ANKZF1",0.241918002166618,0.0393372767932106,0.220124280508443
"ANLN",-0.0588627647270206,0.415763345728016,0.650978477350811
"ANO1",0.0458692621665828,0.956601090721885,0.98207002625933
"ANO10",0.373316921883664,0.017673717930193,0.151390014169821
"ANO2",0.0547942494314247,0.452466302966374,0.68046480927549
"ANO3",0.194740158791901,0.418947744025156,0.653589580581555
"ANO4",0.217999532390638,0.129925015267894,0.405160902874881
"ANO5",-0.000517476122885385,0.973361507107275,0.988484102258896
"ANO6",0.265287779630955,0.0737892530355565,0.302089813249001
"ANO7",-0.0174787875951661,0.811130749636597,0.914516156433116
"ANO8",-0.221988721057206,0.25845924181913,0.558720456675525
"ANO9",-0.00896345967404899,0.598531991801011,0.787526399156899
"ANP32A",-0.433169149990549,0.0346982242036926,0.206658072073111
"ANP32A-IT1",-0.0393199011974542,0.0715743101067209,0.29709632815318
"ANP32AP1",-0.0194863652196638,0.743205119477259,0.876958243777437
"ANP32B",0.0948855442617242,0.263968148646413,0.565346815163588
"ANP32E",-0.18613494891708,0.0773331659363057,0.310386771335433
"ANPEP",1.04274899203966,0.00448619545494224,0.0837730317854795
